source_file,relative_source_path,file_size_bytes,document_title,num_chunks_generated,total_characters,status,chunking_method,warning_or_error
cleaned_corpus\adsk-4a2c6f266c7948b1842bbf694fe3cf8d.md,adsk-4a2c6f266c7948b1842bbf694fe3cf8d.md,1961,Transforming glass-fiber infrastructure with connected design and manufacturing,14,1930,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4a5345b81a9f47828d03db6fc89b37fb.md,adsk-4a5345b81a9f47828d03db6fc89b37fb.md,3893,Privacy Statement Chinese (Simplified),16,1630,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4a99decc050a43f4a8ee8777ca42f1b9.md,adsk-4a99decc050a43f4a8ee8777ca42f1b9.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4aacc9867c12492097545b0429145e4a.md,adsk-4aacc9867c12492097545b0429145e4a.md,390,Changes to the Autodesk Inventor family of products FAQ,7,379,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4adc36605f5b4107ae87cbaf5f5e034e.md,adsk-4adc36605f5b4107ae87cbaf5f5e034e.md,2491,"Construction Professionals | Autodesk Architecture, Engineering and Construction Collection",28,2414,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4b2907270f30440f9e83121833b9752a.md,adsk-4b2907270f30440f9e83121833b9752a.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4b7aa610df76465b8fa34712aeb6c267.md,adsk-4b7aa610df76465b8fa34712aeb6c267.md,3773,Download Revit 2024 | Revit Free Trial | Autodesk,17,3726,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4bc764b651704a0db51c7aacf412554f.md,adsk-4bc764b651704a0db51c7aacf412554f.md,2336,Autodesk Feature Codes | Administrator Installation,18,2299,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4be1327549214e0fa1f58451b4f2e51a.md,adsk-4be1327549214e0fa1f58451b4f2e51a.md,4286,Autodesk Fusion 360 With FeatureCAM 2024 | Get Prices & Buy,42,4199,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4c13ac1ff4bd4689b93556d7e0ed2e44.md,adsk-4c13ac1ff4bd4689b93556d7e0ed2e44.md,9584,"The Life of a Construction Model: Design, Coordination, and the Field",44,9491,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4c5e44c0168c4eefad7b10104543c9c8.md,adsk-4c5e44c0168c4eefad7b10104543c9c8.md,5579,Meet the New Autodesk Assistant in 2024.1 and More | AutoCAD Blog | Autodesk,21,5506,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4c9905102eae4149bac41bc4e7f66afa.md,adsk-4c9905102eae4149bac41bc4e7f66afa.md,4493,Autodesk Arnold Renderer Software | Get Prices & Buy Official Arnold 2024 | Autodesk,34,4421,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4d1e35426dbf46749ce6dbaee1897a41.md,adsk-4d1e35426dbf46749ce6dbaee1897a41.md,1274,Construction Data Integration | Autodesk Construction Cloud,16,1241,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4d4577cc8ac941babaf4375fbcd54620.md,adsk-4d4577cc8ac941babaf4375fbcd54620.md,4382,Autodesk learning courses and learning pathways | Autodesk,17,4303,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4d72f88cbd5944e592123b717f607b2b.md,adsk-4d72f88cbd5944e592123b717f607b2b.md,5266,Autodesk Fusion 360 with PowerMill | Get Prices & Buy PowerMill 2024,40,5184,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4d7c1de4b68744449141dd51c0065a07.md,adsk-4d7c1de4b68744449141dd51c0065a07.md,1563,"Fusion 360 | 3D CAD, CAM, CAE, & PCB Cloud-Based Software | Autodesk",20,1514,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4d95446c8a2a4e4f9dfa5ac7c2c70b59.md,adsk-4d95446c8a2a4e4f9dfa5ac7c2c70b59.md,7980,Autodesk Inventor What's New 2024: Overview - Inventor Official Blog,64,7813,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4da7e850d50c49778fa861a1933c135b.md,adsk-4da7e850d50c49778fa861a1933c135b.md,5020,Autodesk Info360 Asset Software | Get Prices & Buy Official Info360 Asset,36,4910,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4e4cc7c3cc1a4cb0a14854f3a4524b5f.md,adsk-4e4cc7c3cc1a4cb0a14854f3a4524b5f.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4e792259dcb34398ab332673b94c4475.md,adsk-4e792259dcb34398ab332673b94c4475.md,310,Media Resources,7,299,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4eb56d26d21f46c9946d3ce0037d73dd.md,adsk-4eb56d26d21f46c9946d3ce0037d73dd.md,5050,Structural Bridge Design | Bridge Analysis Software | Autodesk,29,4962,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4edef06597f345d7906bdff364d77539.md,adsk-4edef06597f345d7906bdff364d77539.md,1815,Autodesk Affiliate Program | Overview,17,1754,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4f0b2b86a228470e9ebc34050c4aa062.md,adsk-4f0b2b86a228470e9ebc34050c4aa062.md,388,Changes to Character Generator - Questions and Answers,7,377,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4f5336805cae4c3f8ac80d437af4aa75.md,adsk-4f5336805cae4c3f8ac80d437af4aa75.md,3037,How Bowman Flooring Increased Win Rates by 25% with Cloud-based Bid Management,18,2963,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4f5e4f9261934d6f8f327834f5840b46.md,adsk-4f5e4f9261934d6f8f327834f5840b46.md,3171,EAGLE / Fusion 360 Software | Get Prices & Buy Official | Autodesk,39,3086,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4f68ac38d65e44e69859154e7c65da43.md,adsk-4f68ac38d65e44e69859154e7c65da43.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4f866f82f8374df2992dfc178bdf6839.md,adsk-4f866f82f8374df2992dfc178bdf6839.md,7986,"Students on college, careers, & loans",37,7849,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4fdb57bf3476449ca66e30f392c44cc4.md,adsk-4fdb57bf3476449ca66e30f392c44cc4.md,4198,Industry Collections | Autodesk,31,4097,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-4fe36526d1a04af28cd1c894faf76926.md,adsk-4fe36526d1a04af28cd1c894faf76926.md,9144,BIM for Architects | Autodesk,39,8989,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5008ae2915c846baa04aa30360912159.md,adsk-5008ae2915c846baa04aa30360912159.md,3876,Find a partner,12,3825,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-502222583b0247978ba7b26a00e4e6a0.md,adsk-502222583b0247978ba7b26a00e4e6a0.md,10139,Electronics Engineer Software | Fusion 360 | Autodesk,38,9990,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-502f436a4d8d4dde80f7cb828dfe7374.md,adsk-502f436a4d8d4dde80f7cb828dfe7374.md,3827,AI Can Reshape the Physical World—If Regulation Is Right,20,3760,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-505627ba142a4e29be62f01ba9a1be21.md,adsk-505627ba142a4e29be62f01ba9a1be21.md,1799,Download Fusion 360 for Free | Free Trial | Autodesk,17,1768,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-50cb67b63b5f4bd09af0dded5fa0d433.md,adsk-50cb67b63b5f4bd09af0dded5fa0d433.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-50e9afd0e2cf439087374227ccaffd5d.md,adsk-50e9afd0e2cf439087374227ccaffd5d.md,4293,Autodesk Arnold Renderer Software | Get Prices & Buy Official Arnold 2024 | Autodesk,33,4223,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-510c4fd6235e4094941fc5d0cd7ab875.md,adsk-510c4fd6235e4094941fc5d0cd7ab875.md,1410,Designing for Impact: How Innovators Are Exploring Emerging Technologies,9,1381,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5117b889cf054e99949726aa35066506.md,adsk-5117b889cf054e99949726aa35066506.md,3595,Autodesk MotionBuilder Software | Get Prices & Buy Official MotionBuilder 2024,24,3543,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-512c79d2cd764e31a0d893d728bcfbd0.md,adsk-512c79d2cd764e31a0d893d728bcfbd0.md,4502,Autodesk BIM Collaborate Pro | Get Prices & Buy | Autodesk,38,4428,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5194d44b599449df81924f3938f3781f.md,adsk-5194d44b599449df81924f3938f3781f.md,9487,Sustainability takes center stage,27,9368,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-51b0201afb124b0db8aa92fc6eb27248.md,adsk-51b0201afb124b0db8aa92fc6eb27248.md,956,4 Habits of Highly-Effective Estimators,14,925,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-51c86b434f5d4aea9a05904588df7275.md,adsk-51c86b434f5d4aea9a05904588df7275.md,318,Innovation Archives,7,307,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-51e46ef6817242bca1e2e5681ef33b71.md,adsk-51e46ef6817242bca1e2e5681ef33b71.md,2310,"Customer Help | Buying, Shopping, Delivery, & Payment | Autodesk",13,2287,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-51ec7ac42a02423bbf3f3425e4e95ce7.md,adsk-51ec7ac42a02423bbf3f3425e4e95ce7.md,7779,Revit vs Revit LT | Compare Revit Products | Autodesk,29,7587,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-51eca25ee4ca45789e4686eff6151d7d.md,adsk-51eca25ee4ca45789e4686eff6151d7d.md,4149,Autodesk Revit LT Software | Get Prices & Buy Official Revit LT 2023,29,4090,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-525b01cee9554175a7eee16b5eb1f8d2.md,adsk-525b01cee9554175a7eee16b5eb1f8d2.md,642,Partner Locator | Locate an Autodesk Reseller | Autodesk,8,627,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5270a4e8ead14478aa715a2f97136d9b.md,adsk-5270a4e8ead14478aa715a2f97136d9b.md,6080,Maya | 2024 Features | Autodesk,104,5870,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-52969d65a5aa4832b3a3aa394beb07f6.md,adsk-52969d65a5aa4832b3a3aa394beb07f6.md,4422,Navisworks | Get Prices & Buy Navisworks 2023 | Autodesk,33,4358,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-52f2b58c100c45eb9567587de6079d5b.md,adsk-52f2b58c100c45eb9567587de6079d5b.md,320,Engineering Archives,7,309,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5323c1669fb4437f922e815859caee9b.md,adsk-5323c1669fb4437f922e815859caee9b.md,5083,Configure & Start Autodesk License Server | Administrator Installation,23,4970,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-533fae4d57f44c2db33e1ca64e057431.md,adsk-533fae4d57f44c2db33e1ca64e057431.md,4516,Autodesk InfraWorks Software | Get Prices & Buy Official InfraWorks 2024,38,4440,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5355067bc5034962889f9fa8ad7f6fbd.md,adsk-5355067bc5034962889f9fa8ad7f6fbd.md,380,System requirements for Autodesk Inventor products,7,369,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-53c5c1f2dd2d46389f4becee14577192.md,adsk-53c5c1f2dd2d46389f4becee14577192.md,2654,Privacy Statement German,12,2575,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-54234fdfeeff4d3c985486c96602afca.md,adsk-54234fdfeeff4d3c985486c96602afca.md,1379,Benefits of the MEP Toolset | AutoCAD | Autodesk,10,1357,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5451a2f74a064e36b235992dad0c898e.md,adsk-5451a2f74a064e36b235992dad0c898e.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5457db7805d84d72a953364fca41f9c0.md,adsk-5457db7805d84d72a953364fca41f9c0.md,342,Autodesk Moldflow Certification,7,331,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-54657977e50b49dd9ce54d916899a1f2.md,adsk-54657977e50b49dd9ce54d916899a1f2.md,8554,Autodesk Forma | Analysis Hub | Autodesk,40,8402,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-549e3681baf34b77a92348ed78495c8b.md,adsk-549e3681baf34b77a92348ed78495c8b.md,525,"Stock Quote & Chart | Autodesk, Inc.",8,512,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-54b1814cf6a24dc0bedf78914935bba5.md,adsk-54b1814cf6a24dc0bedf78914935bba5.md,5147,"3ds Max Product Enhancements, Benefits & Roadmap | Autodesk",23,4892,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-553d92a6058a4a5098bf9caf390e58ef.md,adsk-553d92a6058a4a5098bf9caf390e58ef.md,1444,Autodesk Network Deployment Tips | Administrator Installation,9,1419,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-55ca6383d55146cf8d6d4f67dcd06906.md,adsk-55ca6383d55146cf8d6d4f67dcd06906.md,2530,Autodesk Maya Creative Software | Get Prices & Buy Official Maya Creative (Formerly Maya LT),29,2467,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-55cca6924b5549f59e802f5e8b265712.md,adsk-55cca6924b5549f59e802f5e8b265712.md,2827,Autodesk’s Candidate Privacy Statement | Autodesk,24,2736,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-56477bad4480440ba1e0e72b8c162a40.md,adsk-56477bad4480440ba1e0e72b8c162a40.md,6364,Autodesk Forma Software (formerly Spacemaker) | Login & Buy Forma,46,6264,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5685dd5f996b4ee58e1d1c493007e0fb.md,adsk-5685dd5f996b4ee58e1d1c493007e0fb.md,811,Autodesk Build Increases Efficiency and Collaboration for The BOLDT Company,8,794,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-575744e4a6954b60bfe42f83738e4d9c.md,adsk-575744e4a6954b60bfe42f83738e4d9c.md,326,Future of Work Archives,7,315,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-57605a4d32f344fead968e2f11283373.md,adsk-57605a4d32f344fead968e2f11283373.md,392,Autodesk CFD and Autodesk Moldflow Insight Cloud Solving,7,381,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5765f05a587c4fb6bcdd99288aca888d.md,adsk-5765f05a587c4fb6bcdd99288aca888d.md,1336,TruPlan | Autodesk,13,1306,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-57715401e45d44538c9b8abd40965eee.md,adsk-57715401e45d44538c9b8abd40965eee.md,2537,Trial Intake | Fusion 360 Extensions | Autodesk,40,2453,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-57adae3957ca44d1ac5fe4c8fb0c4361.md,adsk-57adae3957ca44d1ac5fe4c8fb0c4361.md,1319,Autodesk Trust Center,14,1290,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-57b7a42a692444a2b7eedb0780b9a887.md,adsk-57b7a42a692444a2b7eedb0780b9a887.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-57ef511a3fda4ac2a39b32787e4ca87f.md,adsk-57ef511a3fda4ac2a39b32787e4ca87f.md,318,ReCap vs. ReCap Pro,7,307,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-57f2a8edfbd3453ea09b4c1e8b43ddb7.md,adsk-57f2a8edfbd3453ea09b4c1e8b43ddb7.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-585824dc2be04884b57fb8b84fa6375a.md,adsk-585824dc2be04884b57fb8b84fa6375a.md,1476,Construction Approval Software | Autodesk Construction Cloud,13,1439,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5858cd5539504ec6a1c2292fab913481.md,adsk-5858cd5539504ec6a1c2292fab913481.md,7529,Careers | Autodesk,30,7388,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5875eaeb1b5a49abb6f001fe929870a6.md,adsk-5875eaeb1b5a49abb6f001fe929870a6.md,3659,Maya Creative Features | Autodesk,62,3536,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-587de6cb260d48a7b9b565aa2b5d1741.md,adsk-587de6cb260d48a7b9b565aa2b5d1741.md,7237,Prodsmart Software | Shop Floor Digitalization | Official Prodsmart 2023 | Autodesk,59,7062,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-58a93d929c7a4174a0b77229723d60c6.md,adsk-58a93d929c7a4174a0b77229723d60c6.md,368,System requirements for Autodesk Mudbox 2024,7,357,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5918351bd71d4de0ba0349dae0d41bd7.md,adsk-5918351bd71d4de0ba0349dae0d41bd7.md,2413,Buy With Autodesk | Purchase Options | Autodesk,18,2374,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5978808f3b5849ed98f45c42f00be4ca.md,adsk-5978808f3b5849ed98f45c42f00be4ca.md,1959,Smoke | Autodesk,14,1934,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-59ef1b5f28fb433f8f7a7ff7bdb5fb1d.md,adsk-59ef1b5f28fb433f8f7a7ff7bdb5fb1d.md,4574,Autodesk Customer Success Hub,24,4483,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5a5985f40ae74bdab4e9321fa83b14ba.md,adsk-5a5985f40ae74bdab4e9321fa83b14ba.md,1821,Trial Intake | InfraWorks 2022 | Autodesk,36,1743,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5a6924ce6b954d97bf829a61ce3119f3.md,adsk-5a6924ce6b954d97bf829a61ce3119f3.md,5683,Autodesk teams up with DreamWakers,26,5588,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5a71ff87a2904555bedaa2281f8d51e8.md,adsk-5a71ff87a2904555bedaa2281f8d51e8.md,3154,Premium Plan | Upgrade | Autodesk |,21,3103,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5ac838abe34f4ecf85673394be33137e.md,adsk-5ac838abe34f4ecf85673394be33137e.md,15382,Construction Estimating Software: The Complete Guide - Digital Builder,70,15183,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5b21574975fc4955b03d4e1138d1b3bd.md,adsk-5b21574975fc4955b03d4e1138d1b3bd.md,882,Autodesk Cascading Sequences | Administrator Installation,10,861,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5b3834b8dbc74a99aa799b5a6e667c25.md,adsk-5b3834b8dbc74a99aa799b5a6e667c25.md,1942,Convert Autodesk Trial to Subscription | Individual Installation,11,1911,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5b4bb6af4c1b4df795010dc845be69cf.md,adsk-5b4bb6af4c1b4df795010dc845be69cf.md,1395,Settings for Autodesk Desktop App | Administrator Installation,11,1365,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5b57bba89f3141bcb6d499d27462f15f.md,adsk-5b57bba89f3141bcb6d499d27462f15f.md,1814,Run Your Software,12,1793,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5b6b312c350e4a76b29dcf864e256a83.md,adsk-5b6b312c350e4a76b29dcf864e256a83.md,3805,Manage saved packages | Autodesk,23,3741,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5b8842b342404719911590e63e8f7ba8.md,adsk-5b8842b342404719911590e63e8f7ba8.md,670,Contact me about Prodsmart | Autodesk,11,649,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5bc24d8a6c644a81b70871752d7d7b71.md,adsk-5bc24d8a6c644a81b70871752d7d7b71.md,1440,Instantly Convert Estimates to Budgets with ProEst and Autodesk Build,15,1404,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5c34fe4f8f6644f3822fcb6c3f199d97.md,adsk-5c34fe4f8f6644f3822fcb6c3f199d97.md,7192,Autodesk Account Basics | Billing and Orders | Renew Subscription,24,7107,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5c881180fb9e4e8c8d6c53db9732944a.md,adsk-5c881180fb9e4e8c8d6c53db9732944a.md,366,Arnold Subscriptions: Questions and Answers,7,355,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5c906bd7ffba487e837d5d7507bbd3b0.md,adsk-5c906bd7ffba487e837d5d7507bbd3b0.md,1026,"Combining 2D and 3D Workflows for Faster, More Accurate Takeoffs",11,1003,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5c94a1d03f3544edbb08e49a2656f720.md,adsk-5c94a1d03f3544edbb08e49a2656f720.md,3779,Autodesk Education Community Resources,25,3686,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5cc583e7f0fa4562b1cc2f50b1cab35b.md,adsk-5cc583e7f0fa4562b1cc2f50b1cab35b.md,4303,Navisworks | Get Prices & Buy Navisworks 2023 | Autodesk,32,4241,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5ce9de3dfa61465fa097c6d90e31b34b.md,adsk-5ce9de3dfa61465fa097c6d90e31b34b.md,2726,FBX | Adaptable File Formats for 3D Animation Software | Autodesk,13,2680,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5cf85ec9e89d4759b8b68c557562a8db.md,adsk-5cf85ec9e89d4759b8b68c557562a8db.md,2522,employee-engagement,17,2481,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5d21a37264d64753adb86e5a426de83d.md,adsk-5d21a37264d64753adb86e5a426de83d.md,4337,ProEst Construction Estimating Software | Autodesk Construction Cloud,30,4266,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5d46208d24354361addb061a17b8fca0.md,adsk-5d46208d24354361addb061a17b8fca0.md,1825,tvs design,9,1782,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5d7160ec60c24eceadfc9cd68c443bf3.md,adsk-5d7160ec60c24eceadfc9cd68c443bf3.md,4989,"Architecture, Engineering and Construction (AEC) Collection 2024 | Autodesk",44,4851,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5da64781e55f4ba084f789337e34ab4d.md,adsk-5da64781e55f4ba084f789337e34ab4d.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5e0c16122ae14867a9b79b61f2069d2b.md,adsk-5e0c16122ae14867a9b79b61f2069d2b.md,4295,Autodesk Promotions | Product Discounts & Coupons,30,4210,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5e10fd50429e490a959f41d9c9af0fb5.md,adsk-5e10fd50429e490a959f41d9c9af0fb5.md,1249,Home,8,1208,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5e300c68aa1e4a568d582ce3e5b37ad5.md,adsk-5e300c68aa1e4a568d582ce3e5b37ad5.md,7863,Visual Effects,42,7714,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5e34ddcf4d294158abf02892e1a23122.md,adsk-5e34ddcf4d294158abf02892e1a23122.md,1790,InfraWorks for Analysis and Simulation of Civil Infrastructure | Autodesk,22,1747,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5e401b4c0e7f4ae5b53fdd3a856243cc.md,adsk-5e401b4c0e7f4ae5b53fdd3a856243cc.md,378,Structural Analysis for Revit discontinuation FAQ,7,367,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5ec6053e6e7f4b8da1891f187ff729fb.md,adsk-5ec6053e6e7f4b8da1891f187ff729fb.md,1452,Circuit Builder: To Link a Child Contact to the Parent,11,1425,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5ed162a7291f4ebaa22d38c54b5a3bc9.md,adsk-5ed162a7291f4ebaa22d38c54b5a3bc9.md,814,A Beginner’s Guide to Connecting Construction Data and Documents,8,795,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5f1a5f59cee84e3e9deb7ef78d32c11b.md,adsk-5f1a5f59cee84e3e9deb7ef78d32c11b.md,6611,"Included Software | Autodesk Architecture, Engineering and Construction Collection",29,6521,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5fa2e474e6c14f4bbc8b228c66ccee94.md,adsk-5fa2e474e6c14f4bbc8b228c66ccee94.md,4156,Autodesk Inventor Tolerance Analysis Software 2024 | Get Prices & Buy,25,4105,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-5fea21700ccc4d88b7cb534d4b64d56e.md,adsk-5fea21700ccc4d88b7cb534d4b64d56e.md,6310,Studio GLDN | Customer Stories | Autodesk,31,6135,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-606ecba32b9b46c090392148a6d9784b.md,adsk-606ecba32b9b46c090392148a6d9784b.md,340,Media & Entertainment Archives,7,329,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-60a8c4f68111412c9168105175f366f8.md,adsk-60a8c4f68111412c9168105175f366f8.md,470,"UBS Global Technology Conference | Autodesk, Inc.",8,454,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-60ae6fec20d841088b2c5e7b001b7a8e.md,adsk-60ae6fec20d841088b2c5e7b001b7a8e.md,2841,Construction Data & Predictive Analytics | Autodesk Construction Cloud,26,2792,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-60b5544cccf24560a73a87902cc564d2.md,adsk-60b5544cccf24560a73a87902cc564d2.md,2196,Trial Intake,39,2112,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-611e43e6cf23462abd6ad109c83eb20b.md,adsk-611e43e6cf23462abd6ad109c83eb20b.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-6184ee8f0abe4a38a9e0afdc38a04b8b.md,adsk-6184ee8f0abe4a38a9e0afdc38a04b8b.md,2310,"Customer Help | Buying, Shopping, Delivery, & Payment | Autodesk",13,2287,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-61a488c0139f4befb3c2a37be7db9681.md,adsk-61a488c0139f4befb3c2a37be7db9681.md,432,System requirements for Autodesk Robot Structural Analysis Professional 2021,7,421,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-61b6c979d84c496ab0ff25deac4be1a4.md,adsk-61b6c979d84c496ab0ff25deac4be1a4.md,354,Autodesk Forma Learning Hub & Support,7,343,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-6219e703797740059a6e1f747c98163a.md,adsk-6219e703797740059a6e1f747c98163a.md,10210,"Autodesk Alias | 2024, 2023 Features | Autodesk",136,9941,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-624913f5258846b89a6884cdeaf019e6.md,adsk-624913f5258846b89a6884cdeaf019e6.md,2457,Privacy Statement Indonesian,12,2410,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-629eb550bae84d1b93747122f5776139.md,adsk-629eb550bae84d1b93747122f5776139.md,904,Autodesk BIM Collaborate Trial | Autodesk Construction Cloud,10,887,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-62c3d18125aa49dc971b52eba757f19a.md,adsk-62c3d18125aa49dc971b52eba757f19a.md,7244,Autodesk Administrators | User Management | Classic User Management,39,7106,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-6308f62827344842ba7022c87b411510.md,adsk-6308f62827344842ba7022c87b411510.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
